student_id,roll_number,cohort,academic_year,semester,checkpoint_week,department,batch,section,snapshot_type,current_gpa,current_cgpa,previous_gpa,previous_cgpa,gpa_change,internal_marks_average,midterm_marks_average,quiz_average,assignment_average,practical_marks_average,assessment_trend,assignment_completion_rate,current_attendance_percentage,attendance_last_30_days,attendance_trend,consecutive_absence_days,total_absent_days,recent_absence_rate,projected_final_attendance,current_backlog_count,previous_backlog_count,total_historical_backlogs,new_backlogs_last_semester,repeated_backlog_subject_count,backlog_growth_rate,assessment_participation_rate,recent_engagement_score,engagement_trend,fee_status,fee_arrears_amount,payment_delay_days,installment_pending,prolonged_absence_flag,prolonged_absence_days,academic_decline_flag,repeated_backlog_flag,engagement_decline_flag
S0287,25100287,2025,2026-27,3,6,DEPT_CSE,2025,B,current,8.03,8.15,8.13,8.18,-0.1,80.0,82.5,83.9,79.1,90.8,stable,0.48,87.3,83.2,declining,2,10,0.17,85.3,0,0,2,0,0,0.0,0.44,0.45,declining,paid,0,0,False,False,0,False,False,True
S0288,25100288,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,8.22,8.27,8.28,8.12,-0.06,66.5,70.4,66.6,75.2,57.5,stable,0.84,85.6,86.8,improving,3,15,0.13,84.3,1,0,2,0,0,1.0,0.84,0.79,stable,paid,0,0,False,False,0,False,False,False
S0288,25100288,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.86,7.89,7.58,7.65,0.28,64.8,70.6,68.5,73.0,72.1,improving,0.76,81.7,80.2,declining,0,9,0.2,79.0,1,1,3,0,1,0.0,0.71,0.79,stable,paid,0,0,False,False,0,False,True,False
S0288,25100288,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.78,8.16,8.73,8.61,-0.94,66.1,58.2,69.1,68.2,58.0,declining,0.78,87.4,85.2,declining,2,7,0.15,88.2,1,1,3,0,1,0.0,0.75,0.77,stable,paid,0,0,False,False,0,True,True,False
S0289,25100289,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.99,7.93,7.98,8.12,0.0,72.2,74.2,79.5,75.7,80.9,stable,0.56,81.7,80.1,declining,0,14,0.2,81.0,0,0,2,1,0,0.0,0.51,0.53,stable,paid,0,0,False,False,0,False,False,False
S0289,25100289,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.8,7.99,8.02,7.92,-0.22,63.3,56.5,55.7,67.0,53.6,stable,0.52,85.9,89.5,improving,0,8,0.11,89.1,0,0,2,0,0,0.0,0.54,0.52,stable,pending,3841,0,True,False,0,False,False,False
S0289,25100289,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.21,7.09,6.88,6.87,0.32,51.9,54.7,55.3,51.7,57.1,improving,0.5,84.9,83.2,declining,0,9,0.17,84.9,0,0,0,0,0,0.0,0.5,0.53,stable,paid,0,0,False,False,0,False,False,False
S0290,25100290,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.76,7.32,6.92,6.76,0.84,64.2,65.9,60.4,78.4,66.7,improving,0.65,70.6,65.8,declining,0,15,0.34,68.2,0,0,2,0,0,0.0,0.64,0.62,stable,paid,0,0,False,False,0,False,False,False
S0290,25100290,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.97,7.75,7.78,7.66,0.19,69.6,70.2,76.7,68.4,65.6,stable,0.59,75.7,72.0,declining,3,15,0.28,73.5,0,0,0,0,0,0.0,0.67,0.66,stable,overdue,34151,52,True,False,0,False,False,False
S0290,25100290,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.84,7.74,7.33,7.37,0.51,61.5,62.1,73.0,66.3,55.5,improving,0.63,72.0,72.5,stable,2,19,0.28,72.8,0,0,1,0,0,0.0,0.65,0.64,stable,paid,0,0,False,False,0,False,False,False
S0291,25100291,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.08,6.75,6.56,6.45,0.52,59.5,52.5,56.7,64.9,66.9,improving,0.84,88.5,86.7,declining,2,4,0.13,91.1,0,0,0,0,0,0.0,0.81,0.83,stable,paid,0,0,False,False,0,False,False,False
S0291,25100291,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.03,6.73,6.57,6.43,0.46,64.4,57.9,73.5,76.9,67.8,improving,0.76,85.4,80.9,declining,2,7,0.19,80.6,0,0,2,0,0,0.0,0.72,0.75,stable,paid,0,0,False,False,0,False,False,False
S0291,25100291,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.79,7.96,8.11,7.86,-0.32,63.1,63.6,68.3,71.6,64.1,declining,0.76,93.5,91.1,declining,2,5,0.09,91.9,0,0,0,0,0,0.0,0.85,0.8,stable,paid,0,0,False,False,0,True,False,False
S0292,25100292,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,8.07,7.76,7.48,7.39,0.58,71.6,76.9,78.4,73.4,74.8,improving,0.85,95.0,94.6,stable,1,2,0.05,93.8,0,0,0,0,0,0.0,0.85,0.9,stable,paid,0,0,False,False,0,False,False,False
S0292,25100292,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,8.23,8.07,7.7,7.67,0.53,62.2,54.1,59.6,71.1,61.7,improving,0.88,94.2,93.3,stable,2,8,0.07,94.2,1,0,3,0,0,1.0,0.94,0.9,stable,paid,0,0,False,False,0,False,False,False
S0292,25100292,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.91,7.97,8.01,8.1,-0.1,58.5,53.4,60.0,73.1,51.7,stable,0.89,90.3,91.4,improving,0,6,0.09,91.1,1,1,2,0,1,0.0,0.92,0.92,stable,paid,0,0,False,False,0,False,True,False
S0293,25100293,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.78,7.76,7.83,7.57,-0.05,56.9,59.2,45.7,62.0,58.5,stable,0.53,90.0,90.4,stable,0,8,0.1,87.4,0,0,2,0,0,0.0,0.61,0.57,stable,paid,0,0,False,False,0,False,False,False
S0293,25100293,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,8.36,8.46,8.54,8.23,-0.18,67.1,71.0,54.5,69.1,60.7,stable,0.56,86.0,86.9,stable,0,10,0.13,86.1,0,0,1,0,0,0.0,0.65,0.6,stable,paid,0,0,False,False,0,False,False,False
S0293,25100293,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.99,8.16,8.31,8.55,-0.32,56.2,54.9,60.6,57.3,60.8,declining,0.6,83.2,81.8,declining,2,12,0.18,82.4,0,0,1,0,0,0.0,0.56,0.58,stable,overdue,28288,32,True,False,0,True,False,False
S0294,25100294,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.6,7.55,7.89,7.56,-0.29,63.4,56.7,64.7,71.8,73.0,declining,0.75,90.8,92.0,improving,1,6,0.08,90.9,0,0,0,0,0,0.0,0.71,0.68,stable,paid,0,0,False,False,0,True,False,False
S0294,25100294,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.39,7.68,7.77,7.59,-0.38,62.3,64.0,60.6,60.0,78.1,declining,0.7,87.0,92.2,improving,3,9,0.08,86.0,0,0,2,0,0,0.0,0.76,0.73,stable,paid,0,0,False,False,0,True,False,False
S0294,25100294,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.68,7.64,7.76,7.68,-0.09,64.4,65.8,56.9,64.9,65.1,stable,0.75,96.5,99.0,improving,0,2,0.01,95.3,0,0,0,0,0,0.0,0.73,0.71,stable,paid,0,0,False,False,0,False,False,False
S0295,25100295,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,8.88,8.93,9.06,9.15,-0.18,71.2,67.1,77.5,75.7,80.3,stable,0.74,85.6,90.0,improving,2,9,0.1,87.5,0,0,1,0,0,0.0,0.73,0.73,stable,paid,0,0,False,False,0,False,False,False
S0295,25100295,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,8.63,8.5,8.62,8.85,0.01,72.9,75.2,85.4,79.6,70.8,stable,0.75,87.5,86.1,declining,0,10,0.14,86.9,0,0,1,0,0,0.0,0.8,0.75,stable,paid,0,0,False,False,0,False,False,False
S0295,25100295,2025,2026-27,3,6,DEPT_CSE,2025,B,current,8.89,9.23,9.32,9.44,-0.42,64.9,62.6,73.4,78.9,76.2,declining,0.66,85.2,82.5,declining,2,13,0.18,81.9,0,0,2,0,0,0.0,0.68,0.74,stable,paid,0,0,False,False,0,True,False,False
S0296,25100296,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,8.12,7.71,7.61,7.53,0.5,71.1,61.4,74.0,76.6,68.8,improving,0.69,85.7,87.0,improving,3,13,0.13,85.3,0,0,1,0,0,0.0,0.68,0.69,stable,pending,3375,0,True,False,0,False,False,False
S0296,25100296,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.7,7.49,7.54,7.69,0.16,67.3,65.9,72.2,75.5,80.4,stable,0.7,85.4,87.6,improving,1,8,0.12,86.0,0,0,2,0,0,0.0,0.77,0.71,stable,paid,0,0,False,False,0,False,False,False
S0296,25100296,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.16,7.12,7.18,7.47,-0.03,55.9,63.3,56.7,59.7,56.9,stable,0.69,86.4,80.9,declining,1,7,0.19,87.4,0,0,2,0,0,0.0,0.72,0.7,stable,paid,0,0,False,False,0,False,False,False
S0297,25100297,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,6.98,6.8,6.79,6.99,0.2,61.0,50.0,60.0,70.5,49.9,stable,0.69,77.9,82.2,improving,3,10,0.18,79.2,0,0,2,0,0,0.0,0.64,0.69,stable,paid,0,0,False,False,0,False,False,False
S0297,25100297,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.12,7.07,6.4,6.44,0.72,62.1,59.6,58.5,62.8,62.3,improving,0.72,76.5,75.5,declining,2,17,0.24,77.7,0,0,0,0,0,0.0,0.63,0.68,stable,paid,0,0,False,False,0,False,False,False
S0297,25100297,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.1,7.49,7.8,8.03,-0.7,66.4,68.5,55.0,71.5,80.0,declining,0.67,77.8,81.0,improving,3,16,0.19,78.3,0,0,2,0,0,0.0,0.65,0.73,stable,paid,0,0,False,False,0,True,False,False
S0298,25100298,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.72,7.82,8.29,8.21,-0.58,58.3,49.4,60.6,66.9,65.9,declining,0.71,81.2,79.9,declining,1,13,0.2,81.7,0,0,2,0,0,0.0,0.84,0.77,stable,paid,0,0,False,False,0,True,False,False
S0298,25100298,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.99,8.1,8.2,8.04,-0.21,71.1,64.7,68.9,81.9,70.9,stable,0.68,81.0,82.4,improving,2,12,0.18,81.5,0,0,0,0,0,0.0,0.78,0.74,stable,paid,0,0,False,False,0,False,False,False
S0298,25100298,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.86,7.95,7.75,7.73,0.12,63.9,71.1,60.2,67.0,59.9,stable,0.72,76.8,70.9,declining,2,12,0.29,75.2,0,0,2,0,0,0.0,0.71,0.73,stable,overdue,15128,56,True,False,0,False,False,False
S0299,25100299,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,7.24,7.08,6.89,6.97,0.35,56.7,60.6,61.1,65.1,60.3,improving,0.74,86.5,88.0,improving,1,7,0.12,87.5,0,0,2,0,0,0.0,0.78,0.77,stable,paid,0,0,False,False,0,False,False,False
S0299,25100299,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.31,7.06,7.01,7.28,0.3,56.4,62.1,52.4,58.1,55.1,improving,0.66,87.8,89.6,improving,3,9,0.1,88.7,1,0,2,0,0,1.0,0.7,0.72,stable,paid,0,0,False,False,0,False,False,False
S0299,25100299,2025,2026-27,3,6,DEPT_CSE,2025,B,current,7.55,7.51,7.29,7.46,0.27,49.1,49.4,50.1,47.3,59.7,improving,0.68,87.5,90.1,improving,0,7,0.1,87.6,1,1,1,0,1,0.0,0.74,0.75,stable,paid,0,0,False,False,0,False,True,False
S0300,25100300,2025,2021-22,1,6,DEPT_CSE,2025,B,historical,8.05,7.8,7.45,7.58,0.6,62.1,61.9,69.8,67.9,65.3,improving,0.55,90.2,94.8,improving,2,8,0.05,92.4,1,0,1,0,0,1.0,0.63,0.64,stable,paid,0,0,False,False,0,False,False,False
S0300,25100300,2025,2022-23,2,6,DEPT_CSE,2025,B,historical,7.77,7.86,7.74,7.32,0.03,61.3,50.3,66.8,69.9,75.4,stable,0.74,88.1,90.2,improving,1,9,0.1,89.4,1,1,1,0,1,0.0,0.58,0.68,stable,paid,0,0,False,False,0,False,True,False
S0300,25100300,2025,2026-27,3,6,DEPT_CSE,2025,B,current,8.17,8.26,8.87,9.14,-0.7,65.2,71.2,63.2,70.1,67.8,declining,0.6,90.8,93.1,improving,3,5,0.07,91.4,1,1,3,0,1,0.0,0.54,0.64,stable,paid,0,0,False,False,0,True,True,False
S0301,25200301,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.38,7.48,7.75,7.79,-0.37,53.4,47.8,63.6,55.7,49.4,declining,0.68,67.2,62.0,declining,11,20,0.38,64.2,0,0,1,0,0,0.0,0.74,0.66,declining,paid,0,0,False,False,0,True,False,False
S0301,25200301,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.93,6.85,6.77,6.58,0.15,61.8,55.5,56.5,68.3,63.8,stable,0.58,63.9,58.6,declining,5,22,0.41,60.6,0,0,1,0,0,0.0,0.51,0.56,declining,paid,0,0,False,False,0,False,False,False
S0301,25200301,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.9,7.18,7.1,7.03,-0.19,69.5,70.3,62.3,73.5,71.6,stable,0.6,65.2,58.6,declining,5,23,0.41,63.4,1,0,3,0,0,1.0,0.51,0.6,declining,paid,0,0,False,False,0,False,False,False
S0302,25200302,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.9,8.01,7.98,7.83,-0.08,63.6,56.1,63.7,63.0,58.2,stable,0.47,67.8,68.9,improving,1,22,0.31,68.4,0,0,1,0,0,0.0,0.48,0.49,declining,paid,0,0,False,False,0,False,False,False
S0302,25200302,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.51,7.76,8.32,8.25,-0.81,66.1,64.8,64.0,64.6,64.8,declining,0.46,77.7,75.3,declining,1,14,0.25,76.5,0,0,1,0,0,0.0,0.52,0.51,declining,paid,0,0,False,False,0,True,False,False
S0302,25200302,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.39,7.84,7.91,7.88,-0.52,64.9,63.5,72.5,60.1,68.2,declining,0.58,71.1,72.2,improving,1,18,0.28,69.9,0,0,2,1,0,0.0,0.51,0.55,declining,paid,0,0,False,False,0,True,False,False
S0303,25200303,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.56,7.79,7.76,7.51,-0.2,58.5,60.9,55.2,64.0,57.8,stable,0.67,70.4,68.4,declining,3,22,0.32,69.5,0,0,2,1,0,0.0,0.66,0.6,declining,paid,0,0,False,False,0,False,False,False
S0303,25200303,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.29,7.66,7.76,7.46,-0.47,56.6,50.3,50.3,61.2,59.3,declining,0.51,73.7,73.8,stable,1,15,0.26,71.7,0,0,1,0,0,0.0,0.48,0.5,declining,pending,2276,0,True,False,0,True,False,False
S0303,25200303,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.31,7.35,7.37,7.6,-0.06,57.3,57.6,67.2,63.3,53.6,stable,0.58,70.1,70.4,stable,1,16,0.3,68.6,0,0,1,0,0,0.0,0.5,0.54,declining,paid,0,0,False,False,0,False,False,False
S0304,25200304,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.82,7.08,7.2,7.15,-0.38,52.8,57.0,51.7,59.0,54.3,declining,0.24,85.7,83.6,declining,0,7,0.16,84.5,0,0,2,0,0,0.0,0.35,0.38,declining,paid,0,0,False,False,0,True,False,True
S0304,25200304,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.49,7.81,7.89,8.0,-0.39,56.5,54.9,57.5,54.6,68.7,declining,0.4,77.0,80.5,improving,1,15,0.19,78.2,0,0,2,0,0,0.0,0.42,0.42,declining,paid,0,0,False,False,0,True,False,True
S0304,25200304,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.27,7.19,7.18,7.23,0.09,57.8,61.2,64.9,58.4,54.9,stable,0.4,86.0,84.6,declining,0,10,0.15,88.1,1,0,1,0,0,1.0,0.39,0.42,declining,paid,0,0,False,False,0,False,False,True
S0305,25200305,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.01,7.39,7.56,7.54,-0.54,59.6,72.0,59.7,63.3,64.5,declining,0.29,72.8,70.5,declining,1,18,0.29,72.6,0,0,0,0,0,0.0,0.35,0.34,declining,paid,0,0,False,False,0,True,False,True
S0305,25200305,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.5,7.66,7.87,7.69,-0.36,56.5,51.0,54.1,55.6,57.1,declining,0.41,71.2,68.7,declining,1,16,0.31,69.7,0,0,0,0,0,0.0,0.4,0.41,declining,paid,0,0,False,False,0,True,False,True
S0305,25200305,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.67,6.88,6.97,7.2,-0.31,53.7,51.5,55.9,53.3,49.2,declining,0.42,69.8,67.6,declining,3,17,0.32,67.0,0,0,2,0,0,0.0,0.41,0.4,declining,paid,0,0,False,False,0,True,False,True
S0306,25200306,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.99,7.94,8.15,7.94,-0.15,62.0,61.3,59.2,70.1,59.6,stable,0.73,62.6,55.2,declining,6,23,0.45,60.7,0,0,0,0,0,0.0,0.74,0.72,stable,overdue,17861,17,True,True,6,False,False,False
S0306,25200306,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,8.03,7.8,7.89,8.01,0.14,62.5,74.1,71.5,68.5,63.1,stable,0.71,65.9,62.8,declining,1,19,0.37,64.4,0,0,0,0,0,0.0,0.69,0.67,stable,paid,0,0,False,True,1,False,False,False
S0306,25200306,2025,2026-27,3,6,DEPT_ECE,2025,A,current,8.61,8.67,8.75,8.84,-0.14,73.7,75.9,69.8,73.7,77.1,stable,0.62,65.0,69.0,improving,1,18,0.31,65.7,0,0,2,0,0,0.0,0.74,0.69,stable,paid,0,0,False,True,1,False,False,False
S0307,25200307,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.22,7.0,7.34,7.11,-0.12,59.3,52.4,71.2,72.5,63.1,stable,0.67,71.8,64.0,declining,3,17,0.36,70.7,0,0,2,0,0,0.0,0.69,0.7,stable,paid,0,0,False,False,0,False,False,False
S0307,25200307,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.69,7.09,7.23,7.16,-0.53,56.5,65.5,56.4,70.8,61.0,declining,0.67,67.9,66.5,declining,2,21,0.34,68.1,0,0,0,0,0,0.0,0.67,0.66,stable,paid,0,0,False,False,0,True,False,False
S0307,25200307,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.37,6.15,5.76,5.61,0.61,45.3,49.7,51.8,47.2,42.9,improving,0.67,74.1,71.2,declining,3,14,0.29,72.3,0,0,1,1,0,0.0,0.7,0.64,stable,overdue,21698,63,True,False,0,False,False,False
S0308,25200308,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.48,6.45,6.39,6.32,0.09,50.2,46.5,59.9,50.7,54.8,stable,0.84,69.1,64.3,declining,0,21,0.36,66.5,0,0,0,1,0,0.0,0.89,0.8,stable,paid,0,0,False,False,0,False,False,False
S0308,25200308,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.12,5.87,6.1,6.34,0.01,33.7,43.9,49.1,31.2,36.0,stable,0.8,67.0,65.4,declining,0,21,0.35,68.1,3,0,5,3,0,3.0,0.84,0.78,stable,paid,0,0,False,False,0,True,False,False
S0308,25200308,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.41,6.55,6.68,6.52,-0.26,46.5,41.9,44.3,50.1,46.7,declining,0.73,75.6,72.7,declining,0,19,0.27,75.1,3,3,4,0,1,0.0,0.8,0.79,stable,paid,0,0,False,False,0,True,True,False
S0309,25200309,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.59,6.62,6.91,6.83,-0.32,49.0,44.4,47.9,57.6,47.6,declining,0.89,55.2,53.7,declining,10,24,0.46,53.1,0,0,0,0,0,0.0,0.75,0.84,stable,paid,0,0,False,True,10,True,False,False
S0309,25200309,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.42,7.28,7.14,7.24,0.28,52.5,63.0,49.9,57.5,54.7,improving,0.83,60.3,61.9,improving,5,24,0.38,60.5,0,0,0,0,0,0.0,0.92,0.86,stable,paid,0,0,False,False,0,False,False,False
S0309,25200309,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.68,6.64,6.57,6.76,0.11,67.7,70.6,63.6,77.3,68.3,stable,0.8,56.7,53.6,declining,11,25,0.46,56.6,0,0,1,0,0,0.0,0.81,0.87,stable,paid,0,0,False,True,11,False,False,False
S0310,25200310,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,5.94,5.99,6.27,6.41,-0.34,56.2,54.2,44.5,59.8,58.5,declining,0.7,60.1,59.5,stable,7,26,0.41,55.0,0,0,0,1,0,0.0,0.68,0.67,stable,paid,0,0,False,False,0,True,False,False
S0310,25200310,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.25,6.51,6.56,6.82,-0.32,58.8,65.9,69.7,69.3,57.2,declining,0.7,60.5,59.0,declining,10,20,0.41,61.8,0,0,0,2,0,0.0,0.67,0.68,stable,paid,0,0,False,False,0,True,False,False
S0310,25200310,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.11,6.37,6.75,6.63,-0.63,42.6,43.3,44.2,46.7,50.1,declining,0.7,66.0,63.6,declining,1,20,0.36,64.1,0,0,0,1,0,0.0,0.63,0.67,stable,paid,0,0,False,False,0,True,False,False
S0311,25200311,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.31,7.41,7.58,7.36,-0.27,51.9,53.8,59.2,62.9,52.3,declining,0.57,85.6,84.8,stable,2,8,0.15,86.6,0,0,0,0,0,0.0,0.58,0.54,stable,paid,0,0,False,False,0,True,False,False
S0311,25200311,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.87,7.91,7.81,7.87,0.06,64.3,61.7,61.3,69.9,58.8,stable,0.52,82.9,80.4,declining,3,8,0.2,82.3,0,0,2,0,0,0.0,0.48,0.56,stable,overdue,26234,39,True,False,0,False,False,False
S0311,25200311,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.96,8.27,8.34,8.36,-0.38,62.7,63.8,67.9,72.3,69.1,declining,0.59,94.0,92.0,declining,2,4,0.08,94.9,0,0,0,0,0,0.0,0.53,0.56,stable,overdue,37200,12,True,False,0,True,False,False
S0312,25200312,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.33,7.16,6.98,6.88,0.35,59.1,49.5,49.9,63.3,57.5,improving,0.4,78.9,79.1,stable,3,12,0.21,78.5,1,0,3,0,0,1.0,0.42,0.42,declining,paid,0,0,False,False,0,False,False,True
S0312,25200312,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.25,7.3,7.67,8.0,-0.42,46.2,54.1,47.1,51.2,50.0,declining,0.38,77.7,76.4,declining,1,14,0.24,78.6,1,1,3,1,1,0.0,0.42,0.4,declining,paid,0,0,False,False,0,True,True,True
S0312,25200312,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.53,7.26,7.37,7.48,0.16,64.2,70.4,66.0,65.5,50.4,stable,0.37,75.1,75.3,stable,0,20,0.25,73.5,1,1,1,2,1,0.0,0.45,0.38,declining,overdue,9060,42,True,False,0,False,True,True
S0313,25200313,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.9,8.06,8.25,8.52,-0.35,74.7,70.0,72.5,78.1,73.8,declining,0.34,84.0,81.2,declining,3,12,0.19,80.8,0,0,2,0,0,0.0,0.28,0.36,declining,paid,0,0,False,False,0,True,False,True
S0313,25200313,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,8.01,8.06,8.04,7.95,-0.03,71.7,69.4,66.1,65.7,79.3,stable,0.36,80.6,77.1,declining,1,7,0.23,81.0,0,0,1,0,0,0.0,0.33,0.36,declining,paid,0,0,False,False,0,False,False,True
S0313,25200313,2025,2026-27,3,6,DEPT_ECE,2025,A,current,8.04,8.23,8.28,8.54,-0.24,62.5,60.6,70.1,70.8,75.0,stable,0.35,78.7,74.3,declining,1,13,0.26,80.6,0,0,2,1,0,0.0,0.39,0.39,declining,overdue,12410,48,True,False,0,False,False,True
S0314,25200314,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.59,7.37,6.88,7.1,0.71,57.2,56.2,52.0,61.1,44.8,improving,0.38,87.0,86.4,stable,3,8,0.14,86.6,0,0,2,0,0,0.0,0.39,0.4,declining,paid,0,0,False,False,0,False,False,True
S0314,25200314,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.56,7.05,7.03,7.02,0.53,58.6,61.1,57.9,71.7,57.0,improving,0.36,89.2,90.2,improving,2,7,0.1,90.8,0,0,0,0,0,0.0,0.37,0.39,declining,paid,0,0,False,False,0,False,False,True
S0314,25200314,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.4,7.22,7.32,7.33,0.07,51.9,48.8,47.4,53.6,62.2,stable,0.37,81.8,83.1,improving,3,11,0.17,83.3,0,0,0,0,0,0.0,0.37,0.39,declining,paid,0,0,False,False,0,False,False,True
S0315,25200315,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,8.52,8.28,7.76,7.53,0.77,76.6,72.4,89.6,76.9,82.5,improving,0.46,86.9,87.2,stable,1,8,0.13,84.8,0,0,1,0,0,0.0,0.53,0.49,stable,paid,0,0,False,False,0,False,False,False
S0315,25200315,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,8.59,8.84,8.87,8.96,-0.28,65.1,64.6,60.0,69.7,51.4,declining,0.43,89.1,87.6,declining,0,5,0.12,89.0,0,0,1,1,0,0.0,0.43,0.43,declining,overdue,6277,45,True,False,0,True,False,True
S0315,25200315,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.96,8.17,8.21,8.23,-0.25,64.2,55.7,64.0,68.0,63.5,stable,0.48,86.8,86.1,stable,1,11,0.14,85.1,0,0,2,0,0,0.0,0.41,0.43,declining,paid,0,0,False,False,0,False,False,True
S0316,25200316,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,8.86,8.72,8.8,9.15,0.06,60.6,62.1,63.2,72.0,55.7,stable,0.8,97.1,97.3,stable,2,1,0.03,95.3,0,0,2,0,0,0.0,0.83,0.79,stable,paid,0,0,False,False,0,False,False,False
S0316,25200316,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,8.22,7.99,7.68,7.78,0.54,63.4,70.4,61.1,75.0,60.5,improving,0.82,91.4,85.9,declining,2,9,0.14,91.1,0,0,2,0,0,0.0,0.79,0.77,stable,paid,0,0,False,False,0,False,False,False
S0316,25200316,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.84,7.82,7.97,8.11,-0.13,48.9,43.1,52.4,52.8,55.6,stable,0.88,91.6,90.1,declining,1,7,0.1,89.1,0,0,1,0,0,0.0,0.75,0.82,stable,paid,0,0,False,False,0,False,False,False
S0317,25200317,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.73,7.02,7.12,7.14,-0.39,57.5,51.6,63.9,46.2,68.7,declining,0.66,76.8,76.2,stable,3,16,0.24,78.1,0,0,1,0,0,0.0,0.66,0.65,stable,paid,0,0,False,False,0,True,False,False
S0317,25200317,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.77,6.62,6.91,6.72,-0.14,58.4,63.6,64.2,60.3,62.4,stable,0.63,73.0,70.5,declining,0,14,0.3,73.5,0,0,0,0,0,0.0,0.59,0.65,stable,paid,0,0,False,False,0,False,False,False
