student_id,roll_number,cohort,academic_year,semester,checkpoint_week,snapshot_type,course_id,course_name,course_credits,internal_marks,midterm_marks,quiz_average,assignment_average,practical_marks,course_attendance_percentage,course_attendance_trend,previous_course_attempts,previous_course_grade,assessment_trend,assignment_completion_rate,course_failed
S0257,25100257,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,58.5,55.9,52.2,61.3,65.1,84.2,stable,0,,stable,0.52,False
S0257,25100257,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,69.2,60.1,70.8,64.3,67.7,83.2,stable,0,,stable,0.52,False
S0257,25100257,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,65.7,76.0,69.5,43.1,59.8,83.2,stable,0,,stable,0.52,False
S0257,25100257,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,63.7,61.6,63.9,58.6,67.2,89.2,improving,0,,stable,0.52,False
S0257,25100257,2025,2026-27,3,6,current,CSE301,Database Systems,4,78.8,76.9,82.8,71.5,54.6,74.3,declining,0,,improving,0.62,
S0257,25100257,2025,2026-27,3,6,current,CSE302,Computer Organization,4,72.2,76.0,71.3,84.2,52.6,83.3,improving,0,,improving,0.62,
S0257,25100257,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,65.7,73.4,62.6,79.6,55.7,75.3,declining,0,,improving,0.62,
S0257,25100257,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,52.4,56.0,46.4,67.5,54.7,82.1,improving,0,,improving,0.62,
S0257,25100257,2025,2026-27,3,6,current,CSE305,Web Technologies,3,65.9,60.5,58.3,77.6,54.3,80.7,improving,0,,improving,0.62,
S0258,25100258,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,66.2,65.3,70.4,49.6,60.0,87.6,stable,0,,declining,0.59,False
S0258,25100258,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,52.8,53.5,55.0,52.6,68.0,87.2,stable,0,,declining,0.59,False
S0258,25100258,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,53.7,54.1,47.3,53.4,64.6,79.2,declining,0,,declining,0.59,False
S0258,25100258,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,48.9,48.7,37.4,49.1,65.8,82.3,declining,0,,declining,0.59,False
S0258,25100258,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,46.0,42.6,34.9,52.3,55.1,87.5,stable,0,,declining,0.59,False
S0258,25100258,2025,2022-23,2,6,historical,CSE201,Data Structures,4,55.0,57.7,49.1,59.4,51.5,81.8,declining,1,F,improving,0.56,False
S0258,25100258,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,57.9,54.5,67.0,55.6,65.9,86.6,stable,0,,improving,0.56,False
S0258,25100258,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,64.6,54.1,64.7,73.0,71.8,82.7,declining,0,,improving,0.56,False
S0258,25100258,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,60.8,65.5,53.9,76.5,63.2,83.4,declining,0,,improving,0.56,False
S0258,25100258,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,49.9,61.8,46.9,63.2,58.9,89.5,improving,0,,improving,0.56,False
S0258,25100258,2025,2026-27,3,6,current,CSE301,Database Systems,4,42.6,45.7,39.7,50.5,47.3,93.6,improving,0,,stable,0.55,
S0258,25100258,2025,2026-27,3,6,current,CSE302,Computer Organization,4,51.4,48.0,59.7,61.2,49.9,86.6,declining,0,,stable,0.55,
S0258,25100258,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,61.4,62.9,64.9,48.9,53.7,92.5,improving,0,,stable,0.55,
S0258,25100258,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,48.2,49.3,38.5,55.6,49.4,86.2,declining,0,,stable,0.55,
S0258,25100258,2025,2026-27,3,6,current,CSE305,Web Technologies,3,39.5,49.9,49.4,61.3,50.1,86.2,declining,0,,stable,0.55,
S0259,25100259,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,70.0,70.3,70.0,55.5,70.4,83.8,declining,0,,stable,0.46,False
S0259,25100259,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,58.2,59.5,66.2,62.9,64.5,95.1,improving,0,,stable,0.46,False
S0259,25100259,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,72.0,70.5,76.4,52.4,54.4,95.0,improving,0,,stable,0.46,False
S0259,25100259,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,71.6,65.9,74.1,63.9,63.1,93.9,improving,0,,stable,0.46,False
S0259,25100259,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,57.9,61.1,54.6,59.8,67.8,90.8,stable,0,,stable,0.46,False
S0259,25100259,2025,2022-23,2,6,historical,CSE201,Data Structures,4,59.2,54.5,60.5,56.4,72.6,92.9,improving,0,,stable,0.45,False
S0259,25100259,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,66.0,73.8,69.5,61.4,69.7,87.1,declining,0,,stable,0.45,False
S0259,25100259,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,58.2,72.2,62.4,50.7,58.6,86.0,declining,0,,stable,0.45,False
S0259,25100259,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,53.8,64.7,55.2,56.2,76.8,88.2,stable,0,,stable,0.45,False
S0259,25100259,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,59.7,58.4,66.7,56.5,69.2,90.1,improving,0,,stable,0.45,False
S0259,25100259,2025,2026-27,3,6,current,CSE301,Database Systems,4,56.5,60.5,59.1,64.4,67.7,93.0,improving,0,,declining,0.42,
S0259,25100259,2025,2026-27,3,6,current,CSE302,Computer Organization,4,57.5,61.6,61.3,63.1,57.4,81.1,declining,0,,declining,0.42,
S0259,25100259,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,54.4,46.8,55.4,66.2,71.2,87.4,improving,0,,declining,0.42,
S0259,25100259,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,52.9,58.9,49.8,63.4,71.3,83.1,stable,0,,declining,0.42,
S0259,25100259,2025,2026-27,3,6,current,CSE305,Web Technologies,3,57.2,45.2,67.9,56.0,69.1,78.5,declining,0,,declining,0.42,
S0260,25100260,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,32.5,39.5,32.3,38.5,24.7,72.1,declining,0,,declining,0.57,True
S0260,25100260,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,34.0,30.7,31.7,42.8,14.6,78.5,improving,0,,declining,0.57,True
S0260,25100260,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,33.8,38.8,39.0,55.1,27.7,67.8,declining,0,,declining,0.57,False
S0260,25100260,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,36.8,52.1,37.4,46.0,27.4,72.0,declining,0,,declining,0.57,False
S0260,25100260,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,35.6,29.2,35.1,42.7,22.3,71.0,declining,1,D,declining,0.57,False
S0260,25100260,2025,2022-23,2,6,historical,CSE201,Data Structures,4,53.9,60.6,67.1,53.2,51.2,70.6,declining,0,,declining,0.55,False
S0260,25100260,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,40.6,34.8,32.8,58.3,49.8,74.4,stable,0,,declining,0.55,False
S0260,25100260,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,63.0,65.6,67.8,61.5,53.1,72.7,declining,0,,declining,0.55,False
S0260,25100260,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,51.3,52.6,62.7,60.4,55.5,73.3,stable,0,,declining,0.55,False
S0260,25100260,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,57.8,52.3,51.1,68.3,47.1,74.7,stable,0,,declining,0.55,False
S0260,25100260,2025,2026-27,3,6,current,CSE301,Database Systems,4,51.5,52.5,62.0,55.5,60.6,76.1,improving,0,,stable,0.65,
S0260,25100260,2025,2026-27,3,6,current,CSE302,Computer Organization,4,53.6,52.0,49.6,62.1,49.5,66.5,declining,0,,stable,0.65,
S0260,25100260,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,62.3,66.1,61.2,53.7,54.3,76.6,improving,0,,stable,0.65,
S0260,25100260,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,61.9,61.2,67.2,61.1,46.1,80.4,improving,0,,stable,0.65,
S0260,25100260,2025,2026-27,3,6,current,CSE305,Web Technologies,3,62.8,68.2,71.9,62.4,50.0,73.9,improving,0,,stable,0.65,
S0261,25100261,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,73.5,71.5,72.9,69.0,95.8,83.9,declining,0,,declining,0.62,False
S0261,25100261,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,75.2,67.6,72.5,86.6,81.2,90.0,improving,0,,declining,0.62,False
S0261,25100261,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,72.0,67.6,81.0,66.2,88.5,90.4,improving,0,,declining,0.62,False
S0261,25100261,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,64.1,57.4,60.8,68.7,87.3,89.2,stable,0,,declining,0.62,False
S0261,25100261,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,74.4,79.3,76.1,68.1,85.9,85.5,declining,0,,declining,0.62,False
S0261,25100261,2025,2022-23,2,6,historical,CSE201,Data Structures,4,73.4,74.6,68.9,70.8,68.4,92.9,improving,0,,stable,0.66,False
S0261,25100261,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,71.6,68.2,60.2,66.9,60.4,91.2,stable,0,,stable,0.66,False
S0261,25100261,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,74.4,81.5,84.3,81.8,68.5,91.0,stable,0,,stable,0.66,False
S0261,25100261,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,57.9,48.4,56.4,70.1,66.6,91.5,stable,0,,stable,0.66,False
S0261,25100261,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,69.6,77.1,67.9,74.4,64.4,93.3,improving,0,,stable,0.66,False
S0261,25100261,2025,2026-27,3,6,current,CSE301,Database Systems,4,79.2,75.2,87.2,85.2,74.0,86.1,declining,0,,stable,0.63,
S0261,25100261,2025,2026-27,3,6,current,CSE302,Computer Organization,4,68.9,63.5,62.0,81.5,83.5,90.0,stable,0,,stable,0.63,
S0261,25100261,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,65.6,69.1,63.7,79.9,85.6,90.1,stable,0,,stable,0.63,
S0261,25100261,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,62.8,62.5,73.4,75.7,82.7,88.0,declining,0,,stable,0.63,
S0261,25100261,2025,2026-27,3,6,current,CSE305,Web Technologies,3,62.4,70.6,60.7,73.9,90.1,87.6,declining,0,,stable,0.63,
S0262,25100262,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,68.7,78.8,67.9,72.0,62.6,97.5,improving,0,,improving,0.66,False
S0262,25100262,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,63.6,57.7,55.7,67.6,68.3,91.6,stable,0,,improving,0.66,False
S0262,25100262,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,61.8,59.3,43.7,77.1,62.0,99.6,improving,0,,improving,0.66,False
S0262,25100262,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,66.6,67.7,68.1,66.9,64.5,85.8,declining,0,,improving,0.66,False
S0262,25100262,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,55.0,56.3,56.7,56.8,74.7,92.5,stable,0,,improving,0.66,True
S0262,25100262,2025,2022-23,2,6,historical,CSE201,Data Structures,4,64.4,53.8,60.8,60.4,61.6,96.9,declining,0,,stable,0.72,False
S0262,25100262,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,77.2,85.5,84.2,70.3,63.8,100.0,stable,0,,stable,0.72,False
S0262,25100262,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,77.3,76.2,85.0,66.1,67.5,98.0,stable,0,,stable,0.72,False
S0262,25100262,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,73.4,67.4,91.7,68.0,67.3,100.0,stable,1,F,stable,0.72,False
S0262,25100262,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,68.1,72.7,67.1,70.1,68.9,99.1,stable,0,,stable,0.72,False
S0262,25100262,2025,2026-27,3,6,current,CSE301,Database Systems,4,64.4,73.5,58.5,75.9,70.3,100.0,improving,0,,stable,0.6,
S0262,25100262,2025,2026-27,3,6,current,CSE302,Computer Organization,4,50.4,41.3,40.3,62.3,64.3,96.1,declining,0,,stable,0.6,
S0262,25100262,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,69.7,66.7,67.8,78.0,71.2,96.3,declining,1,D,stable,0.6,
S0262,25100262,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,61.6,56.8,53.5,74.6,64.5,95.2,declining,0,,stable,0.6,
S0262,25100262,2025,2026-27,3,6,current,CSE305,Web Technologies,3,66.4,65.9,60.1,70.4,74.0,96.6,declining,1,D,stable,0.6,
S0263,25100263,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,72.8,69.3,71.8,61.1,64.4,87.9,declining,0,,stable,0.67,False
S0263,25100263,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,59.9,59.1,69.6,68.2,61.5,89.1,stable,0,,stable,0.67,False
S0263,25100263,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,64.9,71.7,64.6,67.2,58.6,88.5,declining,0,,stable,0.67,False
S0263,25100263,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,60.3,59.8,67.5,69.1,62.7,92.3,improving,0,,stable,0.67,False
S0263,25100263,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,59.2,57.9,63.7,66.7,55.9,89.5,stable,0,,stable,0.67,False
S0263,25100263,2025,2022-23,2,6,historical,CSE201,Data Structures,4,59.5,67.4,52.4,55.0,62.0,94.6,declining,0,,stable,0.73,False
S0263,25100263,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,70.4,69.4,62.1,46.9,59.5,91.4,declining,0,,stable,0.73,False
S0263,25100263,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,58.0,63.7,76.0,49.9,55.4,95.3,declining,1,D,stable,0.73,False
S0263,25100263,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,51.3,47.6,57.4,47.0,72.6,93.0,declining,0,,stable,0.73,False
S0263,25100263,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,52.4,63.3,35.6,50.2,58.5,100.0,improving,0,,stable,0.73,False
S0263,25100263,2025,2026-27,3,6,current,CSE301,Database Systems,4,63.9,61.5,59.9,75.2,73.4,95.3,stable,0,,declining,0.69,
S0263,25100263,2025,2026-27,3,6,current,CSE302,Computer Organization,4,64.2,61.4,72.2,87.1,73.6,97.1,improving,0,,declining,0.69,
S0263,25100263,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,57.9,62.4,63.9,67.0,80.1,98.1,improving,0,,declining,0.69,
S0263,25100263,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,58.9,51.2,53.3,83.1,66.8,94.6,stable,0,,declining,0.69,
S0263,25100263,2025,2026-27,3,6,current,CSE305,Web Technologies,3,56.1,49.6,58.5,73.6,82.4,93.9,stable,0,,declining,0.69,
S0264,25100264,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,41.1,43.6,39.6,74.7,46.6,76.7,declining,0,,declining,0.81,True
S0264,25100264,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,47.2,44.8,49.3,64.3,51.2,74.9,declining,0,,declining,0.81,False
S0264,25100264,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,49.8,49.1,46.5,56.4,49.9,76.1,declining,0,,declining,0.81,True
S0264,25100264,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,43.9,46.1,44.3,55.9,48.3,81.3,improving,0,,declining,0.81,False
S0264,25100264,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,39.4,42.0,30.9,58.8,53.7,74.3,declining,0,,declining,0.81,False
S0264,25100264,2025,2022-23,2,6,historical,CSE201,Data Structures,4,77.4,78.2,83.1,70.8,74.6,86.0,stable,0,,stable,0.83,False
S0264,25100264,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,56.3,60.8,64.3,75.4,59.2,89.9,improving,0,,stable,0.83,True
S0264,25100264,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,64.3,70.1,56.4,68.5,59.2,85.1,stable,0,,stable,0.83,False
S0264,25100264,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,64.4,62.9,68.3,65.3,67.7,80.0,declining,0,,stable,0.83,False
S0264,25100264,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,64.6,72.7,65.0,66.4,64.0,77.5,declining,0,,stable,0.83,False
S0264,25100264,2025,2026-27,3,6,current,CSE301,Database Systems,4,55.6,47.5,59.1,63.1,43.6,85.9,declining,0,,improving,0.75,
S0264,25100264,2025,2026-27,3,6,current,CSE302,Computer Organization,4,60.6,59.6,51.3,56.5,45.8,86.4,declining,0,,improving,0.75,
S0264,25100264,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,55.4,53.4,51.6,60.5,53.2,88.1,stable,0,,improving,0.75,
S0264,25100264,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,48.1,39.2,42.8,62.4,37.8,90.0,improving,0,,improving,0.75,
S0264,25100264,2025,2026-27,3,6,current,CSE305,Web Technologies,3,57.3,61.1,52.0,58.4,43.7,87.9,stable,0,,improving,0.75,
S0265,25100265,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,69.7,61.0,62.5,68.8,56.0,80.7,declining,0,,improving,0.85,False
S0265,25100265,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,64.0,54.2,67.9,65.8,62.4,83.7,stable,0,,improving,0.85,False
S0265,25100265,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,62.9,63.0,64.6,66.8,64.3,90.7,improving,0,,improving,0.85,False
S0265,25100265,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,63.1,66.0,68.2,56.8,59.6,86.6,improving,0,,improving,0.85,False
S0265,25100265,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,53.9,54.2,42.3,52.5,58.0,86.5,improving,0,,improving,0.85,False
S0265,25100265,2025,2022-23,2,6,historical,CSE201,Data Structures,4,51.3,45.7,46.3,52.7,47.2,82.4,declining,0,,stable,0.84,False
S0265,25100265,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,53.5,49.3,55.5,44.6,47.5,83.9,declining,0,,stable,0.84,False
S0265,25100265,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,55.4,47.6,55.1,58.2,59.6,87.3,improving,0,,stable,0.84,False
S0265,25100265,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,50.1,43.6,51.4,56.1,48.8,94.6,improving,0,,stable,0.84,False
S0265,25100265,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,54.8,48.8,57.4,57.0,54.2,84.0,declining,0,,stable,0.84,False
S0265,25100265,2025,2026-27,3,6,current,CSE301,Database Systems,4,45.4,51.4,46.0,62.2,64.0,90.2,improving,0,,stable,0.82,
S0265,25100265,2025,2026-27,3,6,current,CSE302,Computer Organization,4,69.8,71.0,65.1,66.8,52.9,84.7,declining,0,,stable,0.82,
S0265,25100265,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,57.8,58.5,55.3,67.0,61.4,84.5,declining,0,,stable,0.82,
S0265,25100265,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,67.6,60.7,73.5,65.8,56.3,90.0,stable,0,,stable,0.82,
S0265,25100265,2025,2026-27,3,6,current,CSE305,Web Technologies,3,53.5,47.7,58.9,69.7,61.7,88.6,stable,0,,stable,0.82,
S0266,25100266,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,54.7,50.5,54.6,59.7,63.9,81.6,improving,0,,stable,0.74,False
S0266,25100266,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,59.4,49.5,74.5,69.4,60.7,82.3,improving,0,,stable,0.74,False
S0266,25100266,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,55.2,60.1,53.4,64.6,59.2,80.6,stable,0,,stable,0.74,False
S0266,25100266,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,60.4,65.0,61.0,58.5,51.9,82.1,improving,0,,stable,0.74,False
S0266,25100266,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,58.8,51.7,54.6,55.6,62.1,81.4,stable,0,,stable,0.74,False
S0266,25100266,2025,2022-23,2,6,historical,CSE201,Data Structures,4,51.8,56.4,60.5,59.3,66.5,90.2,improving,0,,improving,0.58,False
S0266,25100266,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,48.0,42.0,49.2,56.9,54.5,89.4,improving,0,,improving,0.58,False
S0266,25100266,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,51.5,52.7,41.8,62.4,55.9,88.0,improving,0,,improving,0.58,True
S0266,25100266,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,53.7,52.2,57.6,69.9,65.5,92.8,improving,1,D,improving,0.58,False
S0266,25100266,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,58.3,60.2,56.8,75.3,53.3,85.4,stable,0,,improving,0.58,False
S0266,25100266,2025,2026-27,3,6,current,CSE301,Database Systems,4,60.4,53.6,72.1,70.1,62.3,89.7,improving,0,,declining,0.65,
S0266,25100266,2025,2026-27,3,6,current,CSE302,Computer Organization,4,59.1,49.8,55.9,67.4,61.9,82.5,declining,0,,declining,0.65,
S0266,25100266,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,58.7,50.8,54.9,71.4,64.2,79.8,declining,0,,declining,0.65,
S0266,25100266,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,58.3,59.2,55.2,72.2,66.7,78.5,declining,0,,declining,0.65,
S0266,25100266,2025,2026-27,3,6,current,CSE305,Web Technologies,3,57.0,59.0,45.4,72.1,63.6,87.6,improving,0,,declining,0.65,
S0267,25100267,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,58.1,60.3,67.9,60.5,57.8,100.0,improving,0,,declining,0.77,False
S0267,25100267,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,64.4,69.6,67.7,66.7,62.1,94.4,declining,0,,declining,0.77,False
S0267,25100267,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,66.1,70.0,60.3,70.0,57.2,95.2,stable,0,,declining,0.77,False
S0267,25100267,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,58.5,54.4,60.4,53.9,64.6,92.8,declining,0,,declining,0.77,False
S0267,25100267,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,60.4,56.4,61.3,54.4,64.8,100.0,improving,0,,declining,0.77,False
S0267,25100267,2025,2022-23,2,6,historical,CSE201,Data Structures,4,50.2,53.8,53.1,53.1,44.0,93.9,declining,0,,improving,0.86,False
S0267,25100267,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,52.1,56.0,56.6,51.9,53.1,94.2,declining,0,,improving,0.86,False
S0267,25100267,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,43.5,47.9,45.7,59.3,53.8,93.5,declining,0,,improving,0.86,False
S0267,25100267,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,35.4,40.4,40.1,49.8,46.5,97.3,improving,0,,improving,0.86,False
S0267,25100267,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,50.5,50.2,57.6,42.3,31.5,94.5,declining,0,,improving,0.86,False
S0267,25100267,2025,2026-27,3,6,current,CSE301,Database Systems,4,42.9,36.1,37.4,57.6,41.4,99.0,improving,0,,improving,0.78,
S0267,25100267,2025,2026-27,3,6,current,CSE302,Computer Organization,4,51.7,42.5,60.4,55.3,49.7,97.5,improving,0,,improving,0.78,
S0267,25100267,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,55.2,48.8,52.7,57.7,43.6,88.1,declining,0,,improving,0.78,
S0267,25100267,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,41.7,39.6,44.7,52.2,50.9,96.9,improving,0,,improving,0.78,
S0267,25100267,2025,2026-27,3,6,current,CSE305,Web Technologies,3,62.7,69.6,57.2,57.1,55.2,96.7,improving,0,,improving,0.78,
S0268,25100268,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,61.8,63.3,62.7,65.3,57.1,90.6,stable,0,,declining,0.8,False
S0268,25100268,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,58.0,54.2,57.0,63.5,64.3,97.2,improving,0,,declining,0.8,False
S0268,25100268,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,60.7,60.3,62.7,70.4,66.7,84.1,declining,0,,declining,0.8,False
S0268,25100268,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,58.5,49.8,60.4,72.7,75.7,91.5,stable,0,,declining,0.8,False
S0268,25100268,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,53.0,45.5,48.7,67.9,56.1,94.1,improving,0,,declining,0.8,False
S0268,25100268,2025,2022-23,2,6,historical,CSE201,Data Structures,4,61.7,60.7,68.7,61.8,53.3,86.1,improving,0,,declining,0.8,False
S0268,25100268,2025,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,60.0,55.1,55.3,60.8,55.9,86.4,improving,0,,declining,0.8,False
S0268,25100268,2025,2022-23,2,6,historical,CSE203,Digital Logic Design,3,59.7,62.4,71.6,68.8,52.7,90.3,improving,0,,declining,0.8,False
S0268,25100268,2025,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,62.0,57.4,52.0,63.7,61.7,78.2,declining,1,D,declining,0.8,True
S0268,25100268,2025,2022-23,2,6,historical,CSE205,Environmental Science,3,61.2,65.4,59.2,71.1,61.0,82.3,stable,0,,declining,0.8,False
S0268,25100268,2025,2026-27,3,6,current,CSE301,Database Systems,4,59.4,60.4,62.0,62.5,69.9,84.8,declining,0,,improving,0.79,
S0268,25100268,2025,2026-27,3,6,current,CSE302,Computer Organization,4,57.1,50.5,63.0,58.3,62.7,90.7,improving,0,,improving,0.79,
S0268,25100268,2025,2026-27,3,6,current,CSE303,Discrete Mathematics,3,51.5,55.3,49.5,56.6,67.0,96.5,improving,0,,improving,0.79,
S0268,25100268,2025,2026-27,3,6,current,CSE304,Operating Systems Fundamentals,3,54.2,60.5,65.4,66.5,68.0,87.9,stable,0,,improving,0.79,
S0268,25100268,2025,2026-27,3,6,current,CSE305,Web Technologies,3,56.9,65.6,61.4,76.5,74.9,85.0,declining,0,,improving,0.79,
S0269,25100269,2025,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,58.5,48.1,51.8,55.7,63.9,91.1,stable,0,,declining,0.87,False
S0269,25100269,2025,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,65.5,66.9,72.8,49.9,68.6,88.1,declining,0,,declining,0.87,False
S0269,25100269,2025,2021-22,1,6,historical,CSE103,Engineering Physics,3,64.7,66.2,62.0,62.0,64.4,89.1,declining,0,,declining,0.87,False
S0269,25100269,2025,2021-22,1,6,historical,CSE104,Engineering Drawing,3,49.1,54.5,35.4,58.3,72.9,92.5,improving,0,,declining,0.87,False
S0269,25100269,2025,2021-22,1,6,historical,CSE105,Communication Skills,3,50.3,44.6,54.5,64.4,70.0,88.8,declining,0,,declining,0.87,False
